"","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"391",391,26.1499996185303,8.69999980926514,0.782000005245209,55.9000015258789,32.5499992370605,21.4500007629395,11.1000003814697,25.6499996185303,25.8500003814697,26.8500003814697,25.3500003814697,3349.5,453.100006103516,136.300003051758,36.4000015258789,1207.40002441406,504.600006103516,646.700012207031,1043.09997558594
"392",392,25.0499992370605,7.80000019073486,0.761000037193298,72.0999984741211,30.6499996185303,20.3500003814697,10.3000001907349,24.1499996185303,25.6499996185303,25.9500007629395,24.0499992370605,4588.60009765625,662,78.1999969482422,47.2000007629395,1793.90002441406,401.299987792969,451.600006103516,1550.40002441406
"393",393,26.0499992370605,8.69999980926514,0.791999995708466,54.9000015258789,32.4500007629395,21.4500007629395,11,25.5499992370605,25.8500003814697,26.75,25.25,3190.60009765625,435.799987792969,124.800003051758,37.2000007629395,1158.09997558594,468.200012207031,618.799987792969,992.700012207031
"394",394,15.0500001907349,7.80000019073486,0.879000008106232,24.7000007629395,19.3500003814697,10.4499998092651,8.89999961853027,15.0500001907349,14.8500003814697,15.4499998092651,14.75,2776.39990234375,379.299987792969,94.0999984741211,41.5,976.200012207031,363.200012207031,906.799987792969,376.100006103516
"395",395,22.25,7.30000019073486,0.857999980449677,24,26.25,17.75,8.5,21.8500003814697,22.3500003814697,22.4500007629395,21.8500003814697,1348.30004882812,193.199996948242,37.2000007629395,44.5,490.299987792969,141.100006103516,374.600006103516,490.299987792969
"396",396,17.6499996185303,5.30000019073486,0.833000004291534,33.7999992370605,20.3500003814697,13.9499998092651,6.40000009536743,17.75,17.1499996185303,18.0499992370605,17.1499996185303,2281.30004882812,332.5,16.7000007629395,57.7000007629395,870,97.8000030517578,757.099975585938,97.8000030517578
"397",397,14.1499996185303,8.39999961853027,0.86899995803833,19.3999996185303,19.4500007629395,9.75,9.69999980926514,14.25,14.0500001907349,14.25,13.8500003814697,923.299987792969,119.199996948242,43.7000007629395,35.5,302.700012207031,162,252.399993896484,226.300003051758
"398",398,13.5500001907349,9.80000019073486,0.877000033855438,25,19.5499992370605,8.35000038146973,11.1999998092651,13.75,13.25,13.8500003814697,13.25,1294.40002441406,169.300003051758,56.7999992370605,38.7000007629395,449.200012207031,205,263,205
"399",399,16.6499996185303,7.69999980926514,0.879999995231628,23.8999996185303,20.8500003814697,12.0500001907349,8.80000019073486,16.5499992370605,16.3500003814697,16.9500007629395,16.3500003814697,2731.89990234375,373.899993896484,93.3000030517578,41.4000015258789,962,358.899993896484,890.400024414062,368.700012207031
"400",400,18.3500003814697,6.69999980926514,0.744000017642975,42.7000007629395,23.5499992370605,14.5500001907349,9,18.0499992370605,19.0499992370605,19.0499992370605,17.9500007629395,1496.09997558594,195.800003051758,78.1999969482422,31.7000007629395,484.100006103516,248,248,399
"401",401,16.25,8.80000019073486,0.820999979972839,20.8999996185303,21.9500007629395,11.25,10.6999998092651,16.4500007629395,16.0499992370605,16.4500007629395,16.0499992370605,2449.60009765625,308.200012207031,79.5999984741211,33.5,778.400024414062,316.399993896484,722.900024414062,436.899993896484
"402",402,16.25,4.5,0.761000037193298,40.2999992370605,18.5499992370605,12.6499996185303,5.90000009536743,16.3500003814697,15.75,16.6499996185303,15.6499996185303,2918,464.399993896484,19.8999996185303,63.0999984741211,1278.69995117188,88.5,815.5,168.5
"403",403,21.5499992370605,9.19999980926514,0.824999988079071,17.7000007629395,26.9500007629395,15.8500003814697,11.1000003814697,21.3500003814697,21.6499996185303,21.75,21.3500003814697,2352.69995117188,293.399993896484,104.599998474121,28.5,732.599975585938,379.5,539.400024414062,732.599975585938
