gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;
3046440834;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1395;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1395;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046440833;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1397;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1397;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046440832;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1396;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1396;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046440828;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1398;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1398;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046440827;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1399;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1399;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439892;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:892;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;892;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439891;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:891;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;891;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439890;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:890;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;890;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439886;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:889;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;889;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439849;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:897;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;897;;Hno. Nicéforo María;1962-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;2025-11-05T04:00:57.521Z;;MULTIMEDIA_URI_INVALID;;
3046439846;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:893;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;893;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439843;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:894;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;894;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439840;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:895;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;895;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439837;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:896;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;896;;Yaneth Muñoz Saba;2003-01-01T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
3046439443;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1118;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Inspección de Macaregua alto;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1118;;Yaneth Muñoz Saba;2003-01-22T00:00:00;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;;
3046439411;dc68ef79-97f5-4984-9dc4-c463c7be5870;LaSalle:MLS-mam:1116;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;Quebrada Macaregua; Cueva del Nitro;Santander;PRESENT;1;478a9e81-e716-42dc-a68d-03487953a32e;;;;;;;;;11/11/1948;11;11;1948;2432753;2432753;PRESERVED_SPECIMEN;Universidad de La Salle (La Salle);MLS-mam;1116;;;;CC_BY_4_0;Museo de La Salle - Universidad de La Salle;Hno. Nicéforo María;;;;;;;
2871448610;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:500;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;27/07/1975;27;7;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M500;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.416Z;;INSTITUTION_MATCH_FUZZY;;;
2871448595;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:504;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;27/07/1975;27;7;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M504;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.415Z;;INSTITUTION_MATCH_FUZZY;;;
2871448593;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:502;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;27/07/1975;27;7;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M502;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.414Z;;INSTITUTION_MATCH_FUZZY;;;
2871448592;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:503;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;27/07/1975;27;7;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M503;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.414Z;;INSTITUTION_MATCH_FUZZY;;;
2871448588;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:501;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;27/07/1975;27;7;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M501;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.413Z;;INSTITUTION_MATCH_FUZZY;;;
2871448539;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:529;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M529;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448534;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:528;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M528;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448533;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:533;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M533;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.404Z;;INSTITUTION_MATCH_FUZZY;;;
2871448532;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:537;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M537;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.402Z;;INSTITUTION_MATCH_FUZZY;;;
2871448531;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:527;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M527;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448530;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:535;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M535;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.402Z;;INSTITUTION_MATCH_FUZZY;;;
2871448529;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:532;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M532;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448528;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:536;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M536;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.402Z;;INSTITUTION_MATCH_FUZZY;;;
2871448526;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:531;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M531;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448525;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:530;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M530;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.403Z;;INSTITUTION_MATCH_FUZZY;;;
2871448522;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:534;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;16/06/1975;16;6;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M534;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.402Z;;INSTITUTION_MATCH_FUZZY;;;
2871448516;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:539;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M539;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448512;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:545;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M545;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.397Z;;INSTITUTION_MATCH_FUZZY;;;
2871448511;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:548;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M548;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448509;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:538;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M538;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448508;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:544;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M544;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448507;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:543;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M543;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448505;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:542;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M542;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.397Z;;INSTITUTION_MATCH_FUZZY;;;
2871448504;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:546;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M546;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448503;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:541;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M541;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
2871448502;4cb6c022-7654-4901-bb3d-e7028a26b1ac;UNIANDES:ANDES-M:547;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;Miller;1900;CO;;Santander;PRESENT;1;77c64839-4c99-4a40-beb3-cd16afc23540;;;;;;;;;10/05/1975;10;5;1975;2432753;2432753;PRESERVED_SPECIMEN;Universidad de los Andes (UniAndes);ANDES-M;ANDES-M547;;;;CC_BY_NC_4_0;;;;;2025-11-08T00:03:50.398Z;;INSTITUTION_MATCH_FUZZY;;;
