gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3004048547	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprf1QsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-02-01	1	2	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048546	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6FlQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-02-01	1	2	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048545	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6F5QsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-02-01	1	2	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048544	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDe7AoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-05-01	1	5	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.278Z		
3004048543	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDK7ggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-07-01	1	7	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.278Z		
3004048542	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtMajrgoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-12-01	1	12	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.278Z		
3004048541	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA9P-5vgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-11		11	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048540	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprf5woM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-05-01	1	5	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048539	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_mkQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-09-01	1	9	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048538	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA5NG8qgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-08-01	1	8	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.278Z		
3004048537	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OWexAsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-04-01	1	4	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.278Z		
3004048536	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprflwoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-05-01	1	5	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048535	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprfsQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2020-01-01	1	1	2020	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048534	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OWemAsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-03-01	1	3	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.278Z		
3004048533	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtNTRiQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-02-01	1	2	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.278Z		
3004048532	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtNTRlAgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-10-01	1	10	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048531	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAppXojAoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-12-01	1	12	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048530	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAhprfhQoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-02-01	1	2	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.278Z		
3004048529	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlN6e1woM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-02-01	1	2	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048528	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAppXouAoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-11-01	1	11	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048527	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDK0QoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-07-01	1	7	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048526	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtNTR5AkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-10-01	1	10	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048525	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_m4QsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-09-01	1	9	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048524	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_mrggM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-09-01	1	9	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048523	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtLmuvgoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-11-01	1	11	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048522	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OX57QgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-09-01	1	9	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048521	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_myAgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-05-01	1	5	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048520	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA1OWeqgsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2017-06-01	1	6	2017	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Pedro Elias Canamejoy Melo			2025-11-05T03:42:14.277Z		
3004048519	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAxv_mnAgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2019-07-01	1	7	2019	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048518	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtNTRwQgM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2016-02-01	1	2	2016	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Manuel Fernando Lopéz Prada			2025-11-05T03:42:14.277Z		
3004048517	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtLmukgoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-09-01	1	9	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048516	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAlNDKkwkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2015-10-01	1	10	2015	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048515	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA9P-51gsM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-10		10	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
3004048514	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICAtLmuoQkM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	PRESENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2014-11-01	1	11	2014	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Ricardo Reyes Barbosa			2025-11-05T03:42:14.277Z		
3004048513	cb356ce5-d4d8-4785-baa9-5fd2182e57f8	agpzfnN1bGEtZGV2chMLEgZSZWNvcmQYgICA9P-5hgoM	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva De Los Guácharos. Cueva de los Guácharos ,cueva grande	Huila	ABSENT		ab13adb9-ce23-444d-87c9-ce41f03ef2b3	1.610777	-76.104694							2018-10		10	2018	2497150	2497150	HUMAN_OBSERVATION	Parques Nacionales Naturales de Colombia (PNN)						CC_BY_4_0	Parques Nacionales Naturales de Colombia (PNN)	Jesús David Diaz Imbachi			2025-11-05T03:42:14.277Z		
