"","x","y","bio_01","bio_02","bio_12","bio_15","bio_18"
"225",-70.1126393284,-2.92930590379999,25.25,6.80000019073486,3502.39990234375,21.2000007629395,883.599975585938
"226",-72.8126393176,4.26236073410001,26.1499996185303,7.90000009536743,2642.30004882812,54.5999984741211,221.600006103516
"227",-74.5209726441,6.59569405810001,26.25,8.60000038146973,2738.60009765625,40.5999984741211,744.200012207031
"228",-68.379306002,4.22069406760001,25.25,6.59999990463257,3563.89990234375,47.5,402.100006103516
"229",-72.1959726534,-0.437639247099991,24.75,6.90000009536743,3396,22.8999996185303,692.700012207031
"230",-74.6043059771,3.48736073720001,12.3500003814697,7.19999980926514,2500.69995117188,43.5,756.200012207031
"231",-75.8293059722,1.00402741380001,25.1499996185303,6.5,4536.7001953125,32,852.200012207031
"232",-77.379305966,2.78736074000001,24.8500003814697,4,6553.5,12.6999998092651,2246.60009765625
"233",-74.4376393111,10.4790273759,27.75,8.5,1018.29998779297,66.9000015258789,102.099998474121
"234",-72.2376393199,-0.554305913299991,24.8500003814697,6.69999980926514,3123.89990234375,22.7999992370605,645.599975585938
"235",-74.212639312,3.84569406910001,10.9499998092651,7.09999990463257,3424.10009765625,34.7999992370605,1091.40002441406
"236",-70.8459726588,2.04569407630001,24.5499992370605,7.09999990463257,3008.30004882812,32.5,486.399993896484
"237",-76.8626393014,3.81236073590001,22.9500007629395,4,6553.5,23.6000003814697,2063.89990234375
"238",-68.6626393342,5.80402739460001,26.75,7.09999990463257,2627.5,65.1999969482422,129.899993896484
"239",-71.7543059885,0.229027416900008,24.5499992370605,6.80000019073486,3550.80004882812,24,696.700012207031
"240",-68.4459726684,4.15402740120001,25.25,6.59999990463257,3487,46.4000015258789,399.799987792969
"241",-68.6459726676,4.73736073220001,25.8500003814697,6.80000019073486,3104.89990234375,52.4000015258789,267.799987792969
"242",-72.0626393206,11.704027371,28.3500003814697,7,443.100006103516,89,68
"243",-73.9709726463,4.67069406580001,12.25,8.80000019073486,1571.5,32.4000015258789,368.600006103516
"244",-73.1209726497,6.99569405650001,22.3500003814697,7.30000019073486,1317.40002441406,33.7999992370605,423.200012207031
"245",-75.8126393056,3.58736073680001,16.8500003814697,8.30000019073486,3300,22.2000007629395,800.299987792969
"246",-77.2459726332,4.22069406760001,25.75,3.40000009536743,6553.5,23.7000007629395,1326.40002441406
"247",-71.7376393219,3.32902740450001,24.8500003814697,7.30000019073486,2951.89990234375,46.2000007629395,320.5
"248",-74.4459726444,1.00402741380001,24.6499996185303,6.90000009536743,3556.69995117188,37.5,431.700012207031
"249",-75.5543059733,0.0206940844000094,24.8500003814697,6.40000009536743,3041.89990234375,29.1000003814697,480.399993896484
"250",-72.795972651,6.44569405870001,15.3500003814697,9.60000038146973,1807.80004882812,39.7999992370605,444
"251",-69.5376393307,4.44569406670001,25.6499996185303,6.90000009536743,2843.5,51.4000015258789,243.399993896484
"252",-72.8376393175,3.44569407070001,25.5499992370605,7.30000019073486,2969.10009765625,50.4000015258789,292.799987792969
"253",-70.379305994,2.88736073960001,25.0499992370605,6.69999980926514,3008.5,38.5999984741211,402.700012207031
"254",-73.3126393156,10.4706940426,26.8500003814697,6.80000019073486,1717,63.7000007629395,470.899993896484
"255",-73.8626393134,5.00402739780001,13.6499996185303,9.19999980926514,970.799987792969,34.7000007629395,241.100006103516
"256",-68.5793060012,4.62069406600001,25.4500007629395,6.69999980926514,3259.19995117188,50.7999992370605,301.399993896484
